timestamp_relative,shoulder_pan_joint_desired_pos,shoulder_lift_joint_desired_pos,elbow_joint_desired_pos,wrist_1_joint_desired_pos,wrist_2_joint_desired_pos,wrist_3_joint_desired_pos,shoulder_pan_joint_actual_pos,shoulder_lift_joint_actual_pos,elbow_joint_actual_pos,wrist_1_joint_actual_pos,wrist_2_joint_actual_pos,wrist_3_joint_actual_pos,shoulder_pan_joint_desired_vel,shoulder_lift_joint_desired_vel,elbow_joint_desired_vel,wrist_1_joint_desired_vel,wrist_2_joint_desired_vel,wrist_3_joint_desired_vel,shoulder_pan_joint_actual_vel,shoulder_lift_joint_actual_vel,elbow_joint_actual_vel,wrist_1_joint_actual_vel,wrist_2_joint_actual_vel,wrist_3_joint_actual_vel
107.311823099,-1.721770595,-1.574344513,2.172749331,-0.601277772,1.409159675,3.900775220,-1.721771065,-1.574344460,2.172749043,-0.601278130,1.409160018,3.868853331,-0.000000043,-0.000000250,-0.000000212,0.000000462,-0.000000039,0.655754167,-0.000000000,-0.000019810,0.000000000,0.000000000,0.000000000,0.723769426
107.328075083,-1.721770596,-1.574344517,2.172749327,-0.601277765,1.409159674,3.911156815,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.880166769,-0.000000045,-0.000000242,-0.000000204,0.000000447,-0.000000041,0.636051073,-0.000000000,-0.000012660,0.000000000,0.000000000,0.000000000,0.690866768
107.343786920,-1.721770597,-1.574344521,2.172749324,-0.601277758,1.409159673,3.921104976,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.891056538,-0.000000047,-0.000000235,-0.000000197,0.000000432,-0.000000043,0.616396324,-0.000000000,-0.000005974,0.000000000,0.000000000,0.000000000,0.667534888
107.360076575,-1.721770598,-1.574344524,2.172749321,-0.601277751,1.409159673,3.930848491,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.901620865,-0.000000049,-0.000000227,-0.000000190,0.000000417,-0.000000045,0.596948640,-0.000000000,-0.000001749,0.000000000,0.000000000,0.000000000,0.648014784
107.375795387,-1.721770598,-1.574344528,2.172749318,-0.601277744,1.409159672,3.940230731,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.911879778,-0.000000051,-0.000000220,-0.000000183,0.000000404,-0.000000048,0.578770623,-0.000000000,0.000000221,0.000000000,0.000000000,0.000000000,0.629979730
107.391901175,-1.721770599,-1.574344531,2.172749315,-0.601277738,1.409159671,3.949370511,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.921852350,-0.000000054,-0.000000214,-0.000000177,0.000000392,-0.000000051,0.562276306,-0.000000000,0.000000781,0.000000000,0.000000000,0.000000000,0.611936867
107.407766783,-1.721770600,-1.574344535,2.172749312,-0.601277732,1.409159670,3.958198558,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.931523323,-0.000000058,-0.000000208,-0.000000170,0.000000378,-0.000000055,0.543748854,-0.000000000,0.000000692,-0.000000000,0.000000000,0.000000000,0.592924774
107.424307117,-1.721770601,-1.574344538,2.172749310,-0.601277726,1.409159669,3.966766777,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.936249495,-0.000000063,-0.000000200,-0.000000162,0.000000362,-0.000000060,0.522525375,-0.000000000,0.000000562,-0.000000000,0.000000000,0.000000000,0.584217668
107.440157040,-1.721770602,-1.574344541,2.172749307,-0.601277720,1.409159668,3.974932879,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.945501804,-0.000000069,-0.000000192,-0.000000153,0.000000346,-0.000000066,0.500245415,-0.000000000,0.000000297,-0.000000000,0.000000000,0.000000000,0.572663665
107.456508800,-1.721770603,-1.574344544,2.172749305,-0.601277715,1.409159667,3.982777267,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,3.955568790,-0.000000074,-0.000000184,-0.000000145,0.000000329,-0.000000071,0.477858260,-0.000000000,0.000000109,-0.000000000,0.000000000,0.000000000,0.635300100
