timestamp_absolute,timestamp_relative,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel
1770918439.558655500,6.500000000,-1.723363733,-1.585279285,2.177619099,-0.595209031,1.407612207,1.687709687,-0.000001202,-0.000000480,-0.000000104,0.000000590,-0.000001197,-1.880334711
1770918439.658655405,6.600000000,-1.723363827,-1.585279333,2.177619081,-0.595208964,1.407612114,1.524676216,-0.000000728,-0.000000451,-0.000000209,0.000000664,-0.000000723,-1.380334711
1770918439.758655548,6.700000000,-1.723363886,-1.585279370,2.177619063,-0.595208910,1.407612054,1.411642745,-0.000000464,-0.000000288,-0.000000133,0.000000424,-0.000000461,-0.880334711
1770918439.858655453,6.800000000,-1.723363920,-1.585279391,2.177619054,-0.595208880,1.407612021,1.348609274,-0.000000201,-0.000000124,-0.000000058,0.000000183,-0.000000199,-0.380334711
1770918439.958655596,6.900000000,-1.722235128,-1.579585791,2.171975451,-0.595260394,1.408743201,1.333192504,0.021007173,0.105958936,-0.105028315,-0.000958887,0.021051583,0.079287257
1770918440.058655500,7.000000000,-1.721822179,-1.577502947,2.169910914,-0.595279261,1.409157007,1.363219959,0.000000217,0.000000153,0.000000104,-0.000000333,-0.000000097,0.539335309
1770918440.158655405,7.100000000,-1.721822147,-1.577502924,2.169910930,-0.595279314,1.409156994,1.442152966,0.000000428,0.000000301,0.000000227,-0.000000741,-0.000000158,1.039326435
1770918440.258655548,7.200000000,-1.721822093,-1.577502886,2.169910960,-0.595279413,1.409156977,1.571085219,0.000000659,0.000000460,0.000000381,-0.000001264,-0.000000163,1.539319312
1770918440.358655453,7.300000000,-1.721821989,-1.577502839,2.169910979,-0.595279494,1.409157056,1.750016695,0.000001291,0.000000516,0.000000112,-0.000000637,0.000001287,2.039310908
1770918440.458655596,7.400000000,-1.721821853,-1.577502791,2.169910985,-0.595279549,1.409157191,1.959152160,0.000001450,0.000000338,-0.000000095,-0.000000251,0.000001448,2.094395102
1770918440.558655500,7.500000000,-1.721821708,-1.577502757,2.169910976,-0.595279574,1.409157336,2.168591670,0.000001450,0.000000338,-0.000000095,-0.000000251,0.000001448,2.094395102
1770918440.658655405,7.600000000,-1.721821562,-1.577502743,2.169910948,-0.595279561,1.409157482,2.378031180,0.000001457,0.000000118,-0.000000297,0.000000171,0.000001459,2.094395102
1770918440.758655548,7.700000000,-1.721821423,-1.577502744,2.169910909,-0.595279522,1.409157622,2.587470691,0.000001346,-0.000000111,-0.000000475,0.000000580,0.000001351,2.094395102
1770918440.858655453,7.800000000,-1.721821292,-1.577502759,2.169910859,-0.595279458,1.409157754,2.796910201,0.000001126,-0.000000332,-0.000000615,0.000000941,0.000001134,2.094395102
1770918440.958655596,7.900000000,-1.721821179,-1.577502792,2.169910797,-0.595279364,1.409157867,3.006349711,0.000001126,-0.000000332,-0.000000615,0.000000941,0.000001134,2.094395102
1770918441.058655500,8.000000000,-1.721821092,-1.577502841,2.169910729,-0.595279246,1.409157955,3.215789221,0.000000815,-0.000000525,-0.000000705,0.000001226,0.000000825,2.094395102
1770918441.158655405,8.100000000,-1.721821027,-1.577502900,2.169910657,-0.595279116,1.409158021,3.425228732,0.000000438,-0.000000676,-0.000000738,0.000001411,0.000000449,2.094395102
